customer,role,region,department,source,description,job_url,posted_date,employment_type,high_level_department
Ascot Lloyd,Financial Paraplanner,Ludlow,Finance,LinkedIn,"Financial Paraplanner  Summary of Responsibilities:  PV Financial Group is seeking a local, community-minded and driven individual to join our growing financial planning firm.  This individual will be responsible for supporting our financial advisors in the creation and delivery of comprehensive financial plans to our valued clients. The ideal candidate has strong experience in financial planning, investment analysis and regulatory compliance and understands the importance of providing exception",https://www.linkedin.com/jobs/view/financial-paraplanner-at-pioneer-valley-financial-group-4266731916?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-07-15T00:00:00.000Z,Full-time,Finance & Advisory
Ascot Lloyd,Financial Advisor - Career Changers Encouraged to Apply,Bethesda,Finance,Indeed,"BEGIN YOUR CAREER WITH NORTHWESTERN MUTUAL At Northwestern Mutual Financial Advisors strive to understand their clients' goals and visions to uncover financial solutions that put them on a path to achieve their financial objectives. Our Financial Advisors are professionals who come from varying backgrounds and experiences to build rewarding practices and relationships with our clients. Our Advisors are supported by our network of specialists, training programs and mentoring opportunities to help",https://www.indeed.com/viewjob?jk=cc2e76b428a9c7fe&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-07-16T00:00:00.000Z,Full-time,Finance & Advisory
Ascot Lloyd,Financial Advisor (Career changers encouraged to apply),Washington,Finance,SimplyHired,"Financial Advisor  Change your career while making an impact.  Full training and mentorship program in sales, finance, leadership and entrepreneurship  Are you ready to take the reins and lead your own path to success as a business owner? It's time to embrace your entrepreneurial spirit and make a lasting impact through on your community. If you're tired of feeling undervalued, micromanaged or restrained by the limitations of traditional roles, now is your chance to explore being a part of our d",https://www.simplyhired.com/job/w3E6tLU_lHKl4GgRN_CVAAQj6mU35I0uXhhKVhtyaxGtSUC_mDZYJg?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-07-10T00:00:00.000Z,Full-time,Finance & Advisory
Ascot Lloyd,Financial Advisor with Training - Career Changer,Arlington,IT,Indeed,"Benefits: � Retirement � Bonus based on performance � Company parties � Dental insurance � Flexible schedule � Health insurance � Opportunity for advancement � Training & development � Vision insurance  Join Prudential Advisors � Greater D.C. Career Changer Opportunity  About Prudential: Founded in 1875, Prudential Financial is a Fortune 100 company known for its legacy of helping individuals and families achieve financial security. With over 100 years of expertise, Prudential offers a wide rang",https://www.indeed.com/viewjob?jk=ff8939713c5eb4df&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-07-23T00:00:00.000Z,Full-time,IT
Ascot Lloyd,Financial Advisor,Alexandria,Finance,Glassdoor,"USAdvisors Network has an excellent opportunity at a Financial Institution in Alexandria, VA. The ideal candidate is a Financial Advisor who believes in Financial Planning, integrity, client service, teamwork, achievement-oriented, and has their own book of business producing more than $100K in T12 GDC. This Financial Advisor would service the institution�s investment book of business with $10-15 million in Assets Under Management at an above industry average payout, along with being able to kee","https://www.glassdoor.com/job-listing/financial-advisor-usadvisors-network-JV_IC1130334_KO0,17_KE18,36.htm?jl=1009710596772&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic",2025-07-15T00:00:00.000Z,Full-time,Finance & Advisory
Ascot Lloyd,Financial Advisor,Bethesda,Finance,LinkedIn,"Prudential Advisors is looking for an experienced financial professional in the DC Metro area that is interested in working with Prudential existing client's base. This exciting position will allow you to grow your career and business, helping the people and families that look to Prudential for financial solutions. This position will offer: � The ability to work with an existing clients base. � The ability to build a strong client base with Prudential�s exceptional referral programs � The opport",https://www.linkedin.com/jobs/view/financial-advisor-at-prudential-financial-4241148647?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-07-24T00:00:00.000Z,Full-time,Finance & Advisory
Ascot Lloyd,Financial Advisor,Washington,Finance,National Black MBA Association (NBMBAA),"Overview  Becoming a financial advisor at Northwestern Mutual is a unique opportunity to start a business where you can help your clients achieve their goals through financial planning. On your path to becoming a financial advisor, you start as a financial representative focused on client-building and obtaining licenses. Our award-winning training programs equip you with the education, skill-building, and development strategies you need to be successful in building a financial planning practice ",https://jobs.nbmbaa.org/job/financial-advisor-washington-district-of-columbia-980426?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-07-09T00:00:00.000Z,Full-time,Finance & Advisory
Ascot Lloyd,Fiduciary Wealth Advisor,Washington,Financial Planning & Wealth Management,United Bank Careers Home,"Job Description  The Fiduciary Wealth Advisor�s role is to serve as the relationship manager for a diverse network of clients as well as manage fiduciary accounts and relationships. These relationships may consist of estates, trusts, investment management, custody, IRA and escrow accounts. This position requires a broad and deep understanding of sophisticated wealth management practices and investment strategies. The Fiduciary Wealth Advisor actively participates in the retention of existing cli",https://careers.bankwithunited.com/UnitedBank/job/Washington-Fiduciary-Wealth-Advisor-DC-20036/1082194800/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-07-30T00:00:00.000Z,Full-time,Finance & Advisory
Ascot Lloyd,Financial Advisor,Arlington,Finance,LinkedIn,Job Description  Financial Advisor Careers at First Command:  Shaping Positive Financial Behaviors since 1958  First Command Financial Advisors coach military families in their pursuit of financial security. Our reputation has been built on shaping positive financial behaviors through face-to-face coaching with military families. We embrace time-tested financial principles and a client-first philosophy. We inspire and motivate clients to take the first or next step on the path to financial secur,https://www.linkedin.com/jobs/view/financial-advisor-at-first-command-financial-services-inc-4115764833?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-07-31T00:00:00.000Z,Full-time,Finance & Advisory
Ascot Lloyd,"Premier Advisor or Banker - Silver Spring, MD",Silver Spring,General,Truist Careers - Truist Bank,"The position is described below. If you want to apply, click the Apply Now button at the top or bottom of this page. After you click Apply Now and complete your application, you'll be invited to create a profile, which will let you see your application status and any communications. If you already have a profile with us, you can log in to check status.  Need Help?  If you have a disability and need assistance with the application, you can request a reasonable accommodation. Send an email to Acce",https://careers.truist.com/us/en/job/TBJTBFUSR0104048EXTERNALENUS/Premier-Advisor-or-Banker-Silver-Spring-MD?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-07-25T00:00:00.000Z,Full-time,Other
Ascot Lloyd,Financial Advisor,Fulton,Finance,LinkedIn,"Experienced Financial Advisor  About the job  As an experienced financial advisor with existing client practice, you already know the job. Take care of your clients but you are looking for a better home to do so.  Perhaps you realize the wirehouse business model faces challenges, or maybe you are at an RIA not fulfilling its promises to help you grow, or perhaps you are a solo advisor looking for a solution for your upcoming retirement or a solo practitioner running up against too many hats. We�",https://www.linkedin.com/jobs/view/financial-advisor-at-procyon-4271060916?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-07-22T00:00:00.000Z,Full-time,Finance & Advisory
Ascot Lloyd,"Financial Advisor - Spotsylvania, VA - Market 34, Region 109",Spotsylvania Courthouse,Finance,ZipRecruiter,"If you find yourself at a professional crossroads, a career as a financial advisor may be the right change for you. Financial advisors partner with clients to help them achieve their long-term financial goals: retirement, building wealth, estate strategies, funding education and more. As a financial advisor with Edward Jones, you'll develop and grow your own practice, supported by your branch team, a home-office team and other regional financial advisors. You'll benefit from the experience that ","https://www.ziprecruiter.com/c/Edward-Jones-Careers/Job/Financial-Advisor-Spotsylvania,-VA-Market-34,-Region-109/-in-Spotsylvania,VA?jid=acfff062c9763913&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic",2025-07-30T00:00:00.000Z,Full-time,Finance & Advisory
Ascot Lloyd,Merrill Financial Solutions Advisor - North Virginia Market,Vienna,Finance,LinkedIn,"Job Description:  Merrill Wealth Management is a leading provider of comprehensive wealth management and investment products and services for individuals, companies, and institutions. Merrill Wealth Management is one of the largest businesses of its kind in the world specializing in goals-based wealth management, including planning for retirement, education, legacy, and other life goals through investment advice and guidance.  Merrill�s Financial Advisors and Wealth Management Client Associates ",https://www.linkedin.com/jobs/view/merrill-financial-solutions-advisor-north-virginia-market-at-bank-of-america-4264180354?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-07-30T00:00:00.000Z,Full-time,Finance & Advisory
Ascot Lloyd,"Wealth Management Advisor-Baltimore, MD, Annapolis, MD",Baltimore,Financial Planning & Wealth Management,TIAA Careers,"Wealth Management Advisor Supported with a robust array of resources and solutions, Advisors at TIAA spend their time deepening relationships with an established base of clients and organically growing their practice through referrals to deliver financial solutions that ignite the dreams of the people we exist to serve. We are proud that we've been recognized for being one of the world's most ethical companies and ranked by Diversity Inc as a Top 50 Company for diversity. We hire and develop Adv",https://careers.tiaa.org/wealth-management-advisor-baltimore-md-annapolis-md/job/6421D1B316983953F894FE026FB5012B?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-08-02T00:00:00.000Z,Full-time,Finance & Advisory
Ascot Lloyd,Senior Financial Advisor,Annapolis,Finance,Indeed,"Job Title: Senior Financial Advisor Location: Annapolis, MD Experience Level: 5�10 Years Employment Type: Full-Time  About Us  For 28 years, our Financial Group has been a cornerstone in the financial planning industry, helping individuals, families, and businesses achieve financial clarity and long-term success. We pride ourselves on our client-first philosophy, personalized service, and a collaborative team culture that values integrity, growth, and innovation.  Position Overview  We are seeki",https://www.indeed.com/viewjob?jk=c25d2751596dca28&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-07-10T00:00:00.000Z,Full-time,Finance & Advisory
Ascot Lloyd,Associate Financial Advisor,White Plains,Finance,Lead-Advisor,"We offer a collaborative, client-first culture. This position is an essential member of the team and an integral part of our organization, working with other team members to execute an unmatched client experience. The ideal candidate should have at least 2-4 years of experience in preparing financial plans and a passion for the planning process, as well as experience being client-facing.. They will be crucial in supporting our lead advisor by preparing comprehensive financial plans and analyses ",https://jobs.lead-advisor.com/jobs/150785775-associate-financial-advisor?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-08-02T00:00:00.000Z,Full-time,Finance & Advisory
Ascot Lloyd,"JP Morgan Wealth Management - Private Client Advisor - Newport News and Williamsburg, VA",Williamsburg,Client Services,JPMorgan Chase Login,"At J.P. Morgan Chase, we have an enthusiasm for helping our clients, taking care of our employees, building relationships, and delivering extraordinary customer service while maintaining a strong commitment to diversity and inclusion. Using a broad investment product and thought leadership platform along with cutting edge digital technology, you will be front and center representing our brand and interacting with our clients to offer the best investment solutions to meet their financial needs.  ",https://jpmc.fa.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1002/job/210653358/?lastSelectedFacet=CATEGORIES&mode=location&selectedCategoriesFacet=300000086153134&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-08-02T00:00:00.000Z,Full-time,Client-Facing & Sales
Ascot Lloyd,Financial Advisor,Fairfax,Finance,LinkedIn,"Financial Representative -  Change your career while making an impact.  Full training and mentorship program in sales, finance, leadership and entrepreneurship  Are you ready to take the reins and lead your own path to success as a business owner? It's time to embrace your entrepreneurial spirit and make a lasting impact through on your community. If you're tired of feeling undervalued, micromanaged or restrained by the limitations of traditional roles, now is your chance to explore being a part",https://www.linkedin.com/jobs/view/financial-advisor-at-northwestern-mutual-4231961335?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-07-15T00:00:00.000Z,Full-time,Finance & Advisory
Ascot Lloyd,Financial Advisor,Havre De Grace,Finance,Edward Jones Careers,"This job posting is anticipated to remain open for 30 days, from 31-Jul-2025. The posting may close early due to the volume of applicants. Join a financial services firm where your contributions are valued. Edward Jones is a Fortune 500� company where people come first. With over 9 million clients and 20,000 financial advisors across the U.S. and Canada, we�re proud to be privately-owned, placing the focus on our clients rather than shareholder returns.  Behind everything we do is our purpose: W",https://careers.edwardjones.com/job/21701796/financial-advisor-havre-de-grace-md/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-07-31T00:00:00.000Z,Full-time,Finance & Advisory
Ascot Lloyd,Linux System Administrator,Alexandria,Administration,Leidos Careers,Description  Leidos is seeking a System Administrator to support a large enterprise IT contract for the DOD. This role requires an individual that has technical experience with administering Linux and Windows servers within a VMware virtual environment. This individual should be detail oriented in order to capture customer inquiries appropriately. This role is responsible for interacting with other administrators to handle service inquiries and problems. Duties include examining customer problem,https://careers.leidos.com/jobs/15937471-linux-system-administrator?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-07-30T00:00:00.000Z,Full-time,Operations & Admin
Ascot Lloyd,4110 Systems Administrator Jobs,Springfield,Administration,Security Clearance Jobs,"OVERVIEW:  We have an exciting and challenging opportunity for Operations 24x7 Support (Sr System Administrator)-Night Shift / Weds(Alt) - Sat 1730-0530ET on a 10 year contract providing User Facing and Data Center Services supporting an Intelligence Community customer. All the personnel on the team will work together to support innovative design, engineering, procurement, implementation, operations, sustainment and disposal of user facing and data center information technology (IT) services on ",https://www.clearancejobs.com/jobs/8317875/4110-systems-administrator?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-08-02T00:00:00.000Z,Full-time,Operations & Admin
Ascot Lloyd,Capital Program Administrator,Alexandria,IT,Careers - American Water,"Requisition ID: 108475  Share Our Purpose. Be Yourself. Feel Valued.  People are the heart of our business. As an American Water employee, you will be offered a competitive salary and health benefits package, along with opportunities to develop, grow, and evolve your career. Our benefits packages focus on key areas such as health & wellness, emotional & well-being, and savings for current & future goals.  We are Beautifully Different. We strongly believe having diversity across our company makes",https://jobs.amwater.com/job/Alexandria-Capital-Program-Administrator-VA-22314/1303071800/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-07-26T00:00:00.000Z,Full-time,IT
Ascot Lloyd,M365 Exchange Online Administrator,Bowie,Administration,ZipRecruiter,"Description  Looking for an opportunity to make an impact?  At Leidos, we deliver innovative solutions through the efforts of our diverse and talented people who are dedicated to our customers� success. We empower our teams, contribute to our communities, and operate sustainably. Everything we do is built on a commitment to do the right thing for our customers, our people, and our community. Our Mission, Vision, and Values guide the way we do business.  If this sounds like a mission you want to ","https://www.ziprecruiter.com/c/Leidos/Job/M365-Exchange-Online-Administrator/-in-Bowie,MD?jid=8ec82daa1f721b87&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic",2025-07-31T00:00:00.000Z,Full-time,Operations & Admin
Ascot Lloyd,PD2 Administrator Jobs,Arlington,Administration,Security Clearance Jobs,"Job Details  Job Description  Computer World Services Corp. (CWS) is seeking qualified candidates to support an engineering effort in the National Capital Region (NCR). The work scope is to plan, design, test, build, implement, deploy, and transition Information Technology (IT) solutions to meet various customer requirements in the NCR. Selected candidates will provide customers with seamless transitions to leading edge solutions which meet security requirements and provide operations and mainte",https://www.clearancejobs.com/jobs/8420952/pd2-administrator?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-07-31T00:00:00.000Z,Full-time,Operations & Admin
Ascot Lloyd,Client Solutions Administrator I,Gratz,Client Services,LinkedIn,"Description:  Company Summary:  LINKBANK is a community-focused financial institution committed to positively impacting lives through personalized banking services and strong, values-driven relationships. By prioritizing our values of live, integrity, nurture, and knowledge, LINKBANK aims to foster growth and trust within the communities it serves.  General Responsibilities / Job Summary: � Deliver a unique and positive experience for visitors to the solution centers. � Achieve solution center's",https://www.linkedin.com/jobs/view/client-solutions-administrator-i-at-linkbank-4278744399?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-08-01T00:00:00.000Z,Full-time,Client-Facing & Sales
Ascot Lloyd,Systems Administrator - Level 2 - TS/SCI with Fullscope Poly,Fort Meade,IT,LinkedIn,"Join an outstanding team that offers exciting job opportunities with the goal of providing the absolute best support to our customers. Here at DigiFlight we embrace integrity, innovative solutions, put our customers first and offer a highly competitive benefits package!  Role description:  The Systems Administrator- Level 2 will:  Provides support for implementation, troubleshooting and maintenance of Information Technology (IT) systems. Manages IT system infrastructure and any processes related",https://www.linkedin.com/jobs/view/systems-administrator-level-2-ts-sci-with-fullscope-poly-at-digiflight-inc-4253469657?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-08-02T12:00:00.000Z,Full-time,IT
Ascot Lloyd,Customer Service Administrator,Unknown,Client Services,LinkedIn,"Company Overview  Full Spectrum Operations LLC (FSO) is a SDVOSB JV between American Communication Solutions LLC, an SBA VetCert verified SDVOSB, and By Light Professional IT Services LLC (By Light). FSO is looking for personnel to support the Regional Network Enterprise Center (RNEC) Joint Base Langley-Eustis (JBLE), Virginia, Local Network Enterprise Center (LNEC) Fort Gregg-Adams, Virginia, and Joint Expeditionary Base Little Creek Fort Story (JEBLCFS), Virginia, with classified and unclassif",https://www.linkedin.com/jobs/view/customer-service-administrator-at-by-light-professional-it-services-4275003756?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-07-31T00:00:00.000Z,Full-time,Client-Facing & Sales
Ascot Lloyd,Customer Service Admin,New York,Client Services,LinkedIn,"We are looking for a responsible and energetic Customer Service Admin to join our team. This role is suitable for someone comfortable communicating with corporate customers, fulfilling order requests, and answering general inquiries. The ideal candidate is organized, a great communicator, and interested in learning about apparel fit.  Responsibilities: � Respond to customer phone calls and emails regarding new orders, inquiries on existing orders and questions about Alvanon�s products and servic",https://www.linkedin.com/jobs/view/customer-service-admin-at-alvanon-4278918104?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-08-01T00:00:00.000Z,Full-time,Client-Facing & Sales
Ascot Lloyd,Customer Support Administrator,Winslow Township,Client Services,FedEx Jobs - Recruits Hive,"Job Summary of Customer Support Administrator:  Tasked with taking care of clients' needs, managing the paperwork required for the conveyance of freight, and carrying out other administrative and customer service responsibilities that are essential for the service center's daily operations.  Responsibilities of Customer Support Administrator: � Execute clerical functions that consist of upholding records, photocopying, answering telephone calls, keying in data, classifying/distributing correspon",https://fedex.recruitshive.com/jobpage/se68lufi4t22-e430666eac1f85141ccacf8-699f667e3?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-08-02T08:00:00.000Z,Full-time and Part-time,Client-Facing & Sales
Ascot Lloyd,Client Administrator,San Diego,Client Services,Careers At Marsh McLennan,"The primary focus of the Client Administrator is to provide technical support to Client Executives and to clients in maintaining Business Insurance insurance policies in accordance with the objectives and procedures outlined by the Business Insurance Procedures Manual and by the Director, Client Services.  Essential Duties & Responsibilities � Process paperwork for new and renewal business to include: � Applications and other documents required for a submission � Binders � Certificates of Insura",https://careers.marshmclennan.com/global/en/job/R_316378/Client-Administrator?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-07-29T00:00:00.000Z,Full-time,Client-Facing & Sales
Ascot Lloyd,Windows Server Administrator Jobs,Annapolis Junction,Administration,Security Clearance Jobs,Job Number: R0222982  Windows Server Administrator  The Opportunity:  Are you looking for an opportunity to combine your technical skills with big-picture thinking to make an impact at Booz Allen? You understand your customer's environment and how to develop the right systems for their mission. Your ability to translate real-world needs into technical specifications makes you an integral part of delivering a customer-focused engineering solution.  Booz Allen is seeking a skilled Windows System A,https://www.clearancejobs.com/jobs/8451350/windows-server-administrator?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-07-29T00:00:00.000Z,Full-time,Operations & Admin
Ascot Lloyd,Customer Support Administrator,Brecksville,Client Services,Glassdoor,"Customer Support Administrator � Automotive  Brecksville, Ohio (Commutable from: Cleveland, Akron, Parma, Canton, Medina, Kent)  $40,000 - $43,000 + New Industry Training + Career Progression + Excellent Company & Health Care Benefits  Are you a detail-oriented administrator, receptionist, or customer service professional with experience in the automotive or tire industry? Do you want to join a world-renowned company that offers full training, long-term career growth, and an excellent company be","https://www.glassdoor.com/job-listing/customer-support-administrator-link-technical-talent-ltd-JV_IC1145769_KO0,30_KE31,56.htm?jl=1009828914961&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic",2025-07-31T00:00:00.000Z,Full-time,Client-Facing & Sales
Ascot Lloyd,Customer Service/Office Administrator/ Receptionist,Nashua,Client Services,Indeed,"About Us: We are a growing Machining and Sheet Metal fabrication company known for precision, quality, and a commitment to customer satisfaction. With a close-knit team and a hands-on work environment, we pride ourselves on delivering high-quality parts and excellent service to our customers across a range of industries.  Job Description: We are seeking a motivated and reliable Customer Service / Office Administrator to support our day-to-day operations. This role is perfect for someone who enjo",https://www.indeed.com/viewjob?jk=e0142408204273d2&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-07-29T00:00:00.000Z,Full-time,Client-Facing & Sales
Ascot Lloyd,Linux and Windows Systems Administrator | REMOTE (US Citizenship required),Salem,IT,LinkedIn,"Lensa is a career site that helps job seekers find great jobs in the US. We are not a staffing firm or agency. Lensa does not hire directly for these jobs, but promotes jobs on LinkedIn on behalf of its direct clients, recruitment ad agencies, and marketing partners. Lensa partners with DirectEmployers to promote this job for Oracle. Clicking ""Apply Now"" or ""Read more"" on Lensa redirects you to the job board/employer site. Any information collected there is subject to their terms and privacy not",https://www.linkedin.com/jobs/view/linux-and-windows-systems-administrator-remote-us-citizenship-required-at-lensa-4277983005?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-08-02T06:00:00.000Z,Full-time,IT
Ascot Lloyd,Customer Service & Admin Support,Unknown,Client Services,SimplyHired,"� We're Hiring: Front Desk / Data Entry Specialist � Location: Hanscom Air Force Base � Bedford, MA � Schedule: Monday�Friday, 7:30 AM � 4:00 PM  Type: Full-Time | On-Site | Government Contract  Are you someone who loves helping people, keeps things organized, and knows your way around Microsoft Office like a pro? We�re looking for a Front Desk / Data Entry Specialist to support the Military & Family Readiness Center (M&FRC) at Hanscom AFB.  In this role, you�ll be the welcoming face and first p",https://www.simplyhired.com/job/sFDMU3YrKQtkikt8eeVVlHLBk8Jm2feCjx4lj_0YD2SEPoYXVJtvjA?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-07-24T00:00:00.000Z,Full-time,Client-Facing & Sales
Ascot Lloyd,"Branch Office Administrator - Chester, IL",Chester,Administration,ZipRecruiter,"If you find yourself looking for a fulfilling career, the Branch Office Administrator (BOA) role may be the right opportunity for you. BOAs team up with financial advisors to help clients achieve their long-term financial goals. The primary role of the BOA is to provide administrative support to a financial advisor or a team of multiple financial advisors. We're proud to serve over nine million clients. Our BOAs are a valued part of the client support team, and we credit much of our success to t","https://www.ziprecruiter.com/c/Edward-Jones-Careers/Job/Branch-Office-Administrator-Chester,-IL/-in-Chester,IL?jid=f968bbe946da7689&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic",2025-08-02T17:00:00.000Z,Full-time,Operations & Admin
Ascot Lloyd,Customer Services Administrator � Aerospace Repair & Warranty Operations,Glendale,Client Services,Indeed,"Customer Services Administrator � Aerospace Repair & Warranty Operations  Location: Glendale, AZ Duration: 6 months Industry: Aerospace / Manufacturing  Position Summary:  The Customer Services Administrator (CSA) plays a critical role in managing commercial aerospace repair accounts, serving as the primary liaison between customers, internal stakeholders, and service centers. This individual is responsible for overseeing the full lifecycle of repair orders�from intake and order entry through sh",https://www.indeed.com/viewjob?jk=445af90e7dc1c991&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-07-30T00:00:00.000Z,Contractor,Client-Facing & Sales
Ascot Lloyd,Branch Office Administrator,South Bend,Administration,Edward Jones Careers,"This job posting is anticipated to remain open for 30 days, from 01-Aug-2025. The posting may close early due to the volume of applicants. Join a financial services firm where your contributions are valued. Edward Jones is a Fortune 500� company where people come first. With over 9 million clients and 20,000 financial advisors across the U.S. and Canada, we�re proud to be privately-owned, placing the focus on our clients rather than shareholder returns.  Behind everything we do is our purpose: W",https://careers.edwardjones.com/job/22269452/branch-office-administrator-south-bend-in/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-08-01T00:00:00.000Z,Full-time,Operations & Admin
Ascot Lloyd,Office Administrator,Reserve,Administration,Stericycle Careers,"Position Purpose:  The Office Administrator provides administrative support for assigned location. Duties vary from accounting, payroll, customer service, and general office work. Also acts as a backup to Billing Administrators and Customer Service Representatives.  Office Administrator Role.  Start Time typically 8am to 4pm - Monday thru Friday  No Weekends!!!  Can work in Mobile, Alabama or be located in St. Rose, Louisiana.  Great Benefits and Culture!!  About Us:  Stericycle is a U.S. based ",https://careers.stericycle.com/job/Reserve-Office-Administrator-LA-70084/1311759300/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-07-29T00:00:00.000Z,Full-time,Operations & Admin
Ascot Lloyd,Community Administrator,Union,IT,Careers At Associa,"With more than 225 branch offices across North America, Associa is building the future of community for nearly five million residents worldwide. Our 11,000+ team members lead the industry with unrivaled education, expertise, and trailblazing innovation. For more than 43 years, Associa has brought positive impact and meaningful value to communities. To learn more, visit www.associaonline.com.  Job Description Come work at Associa! We are an industry leader in community association management and ",https://careers.associaonline.com/us/en/job/22728/Community-Administrator?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-07-19T00:00:00.000Z,Full-time,IT
Ascot Lloyd,Customer Support Administrator,Tontitown,Client Services,FedEx Jobs - Recruits Hive,"Job Summary of Customer Support Administrator:  Tasked with taking care of clients' needs, managing the paperwork required for the conveyance of freight, and carrying out other administrative and customer service responsibilities that are essential for the service center's daily operations.  Responsibilities of Customer Support Administrator: � Execute clerical functions that consist of upholding records, photocopying, answering telephone calls, keying in data, classifying/distributing correspon",https://fedex.recruitshive.com/jobpage/4t3aorenssv7-8a3e1bab80eb-30527c2955211de0b208?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-08-01T00:00:00.000Z,Full-time and Part-time,Client-Facing & Sales
Ascot Lloyd,Service Delivery Center - Application System Administrator - Manager 1,Alpharetta,Administration,LinkedIn,"Locations: San Antonio, Alpharetta, Jacksonville, Dallas, Charlotte, Raleigh.  At EY, we�re all in to shape your future with confidence.  We�ll help you succeed in a globally connected powerhouse of diverse teams and take your career wherever you want it to go. Join EY and help to build a better working world.  Power BI Application Administrator  Position:  We are seeking a highly motivated POWER BI Application Administrator to join the RTX Enterprise Services � Data team. Working very closely w",https://www.linkedin.com/jobs/view/service-delivery-center-application-system-administrator-manager-1-at-ey-4274636319?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-08-02T00:00:00.000Z,Full-time,Operations & Admin
Ascot Lloyd,Managed Services Administrator,Boston,Administration,GovernmentJobs.com,"The Massachusetts Port Authority is Going Above and Beyond� for your career. We are a dynamic organization that connects people and businesses to the global community by air, land, and sea. Our employees are essential in moving planes, cargo, and cruise ships safely, efficiently, and sustainably. We are an economic engine, managing real estate assets where people live, work, and play. Together, the properties we own and operate generate $20 billion for the region�s economy.  Administration and F",https://www.governmentjobs.com/careers/massport/jobs/5027221/managed-services-administrator?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-07-30T00:00:00.000Z,Full-time,Operations & Admin
Ascot Lloyd,Senior Systems Administrator Jobs,Frisco,Administration,Security Clearance Jobs,"Description: � *Onsite | Frisco, TX**  Our client has an amazing opportunity for a Senior Systems Administrator. The Senior Systems Administrator is responsible for supporting, securing, and optimizing enterprise IT operations. This includes end-user system support, infrastructure maintenance, IT asset lifecycle management, and leadership of junior team members. The ideal candidate brings strong technical expertise, organizational discipline, and a collaborative mindset to support a modern, scal",https://www.clearancejobs.com/jobs/8463659/senior-systems-administrator?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-07-31T00:00:00.000Z,Full-time,Operations & Admin
