rating,review_text,customer
5,"Had problems with doing my drawdown , spoke to two lady�s Ellie and Sophie who helped go through the form to fill in to get my drawdown plan sorted,these lady�s were 1st class from start to finish.",True Potential
5,Thank you Bruno Joao for a very clear introduction to how to use the web page,True Potential
5,"Tom  Was amazing, he listened to my problem and sorted it out in a happy, friendly way. Thank you Tom??",True Potential
5,"Spoke to guy Joe who even after 5pm was most helpful talked me through my login etc for over 30 mins showing no impatience with someone who has little idea with online issues and systems, having to repeat digits etc on a few occasions. He did a fantastic job!",True Potential
5,"Excellent service from Joseph. He rang me exactly on time,talked me through the relevant form and I completed it with no problems . Seamless,quick and very efficient. All questions fully answered",True Potential
5,Being new to True Potential I spoke with Thomas Brown today who was really helpful and supportive. He understood my situation and worked efficiently to help move things forward. I hope the rest of the TP team are as helpful as Thomas.,True Potential
5,Professional and very polite,True Potential
5,"A great help,Jemima was very polite and courteous and has put my mind at rest thank you for the advice",True Potential
5,"Made a withdrawal with jordyn and she made sure it was stress free and so easy for me, she is a true credit to the company I can�t thank her enough. I get stressed with technology and find it overwhelming she ensured I was at ease, thanks again",True Potential
5,Very patient and extremely helpful. Lizzie Simpson. advisor. Couldn�t have been better. Very happy. x,True Potential
5,Early days of dealing with the team and I have found Harvey and the team really helpful and put you at ease with their Interpersonal style.,True Potential
5,Spoke to advisor called Josh. He was very friendly but also professional. He helped me resolve my issue with the minimum of fuss and I was impressed with his approach to customer service.,True Potential
5,"I had managed to get myself in quite a tangle, Daniel sorted everything out for me, no fuss no hassle. very helpful and friendly!",True Potential
5,I wished to make a withdrawal from my pension and spoke to Sophie who talked me through the process on line. She was very patient and a pleasure to deal with. My experience to date with TP has been fantastic. Thank you,True Potential
5,"Spoke to Joe, who guided me through a pension transfer request.  He was very patient, helpful and professional.",True Potential
5,Spoke with Client Account Manager Jasmine about making a transaction. She was very helpful and completed my request very quickly and efficiently. Thank You.,True Potential
5,Lisa was helpful and patient with me.,True Potential
5,Thanks to Lisa Squires who called me quickly in response to my query. An appointment with an advisor was efficiently scheduled for a few days time.,True Potential
5,Thomas was very  helpful and took time to talk me through difficulties I�d had logging in and also answered a couple of questions.,True Potential
5,Very helpful and quick solutions to my questions and problems. Nice communicator and even had a touch of good humour. No problems with this advice session.,True Potential
5,Clear and helpful telephone conversation with Natasha Coates with good follow up My request dealt with promptly,True Potential
5,great speaking with Nick today 29/11/2023 helped me with my enquire  he answered my questions  lovley and polite customer service thank you for all your help Nick! would recommend True Potential,True Potential
5,Very helpful and knowledgable. Quick response time,True Potential
5,Excellent service and help from Reid today.  He made the process so easy and accessible.  Thank you so much!,True Potential
5,Thank you Ewalina for helping me with the drawdown process and making things clear with the process.,True Potential
5,"Charlie made my experience really easy, could not do it with out the team. Thanks again",True Potential
5,I had a missed call so rang them; call answered quickly.  Very friendly person called Ewelina guided me through what I needed to know.  I have always found their service to be professional yet friendly.,True Potential
5,Very friendly and helpful and informative thank you for helping me set up my account,True Potential
5,I spoke to Daniel Bristow this morning for some advice on my investments and found him to be extremly helpful and patient. He answered all my queries promply and efficiently.,True Potential
5,"Thank you to Emily Summers  client relationship manager who went above and beyond in helping me to activate my account. I'm hopeless on the computer, but she was so patient and kind and didn't rush me when l got it wrong. A true professional. Thank you so much Emily.",True Potential
5,Jordon was great and ran through everything I needed to know on the portal. He is a credit to you at True potential.,True Potential
5,"I had a telephone call from Nick today to help me solve my problems with logging on. He was great - friendly , efficient and patient. Thanks Nick",True Potential
4,Managed to deal with everything online without too many problems. A bit long winded and odd that security is very strong until we come to withdrawing and then a bank statement is needed to be e mailed - didnt seem very secure.,True Potential
5,Olivia responded promptly and helpfully and answered all my questions via the chat function. She also set up an appointment for me with an advisor.,True Potential
5,"When I talking to Laiqah Khaliq, regarding my request, I found her very helpful. She also had a professional and friendly manner, and nothing was too much trouble.",True Potential
5,Abi was lovely and attended to my enquiry quickly and efficiently great service,True Potential
5,Having just made a withdrawal via the chat line with Olivia Cook and she made this very easy and was also very pleasant.  Thank you so much.,True Potential
5,Contacted TP after a very poor encounter with Scottish Widows. Lucy was very helpful and immediately understood what I required and gathered and provided the information I needed to resolve my issue. Refreshing and professional,True Potential
5,"Friendly helpful advisor, providing good advice, and a really good explanatory tour of the account",True Potential
5,Nathan managed my induction to the True Potential portal with exceptional clarity and patience,True Potential
5,While Jada was very professional she had a friendly manner. Dealt with my problem effectively.,True Potential
5,I called to make a withdrawal Reid was friendly professional and made me feel at ease and helped me complete the process thank you very much Reid,True Potential
5,"I was confused about the amount I was getting from my pension, which is managed by True Potential, so I emailed my contact, Angie (who is a real asset) who said she would get someone to call me.  Lizzie called the next day and cleared up my question easily and in simple terms.",True Potential
5,Very helpful and knowledgeable. Would not hesitate to call again about any questions  I might have.,True Potential
5,I was initially contacted by Lynn from True Potential to arrange a suitable day and time where she could explain how to use the True Potential app.  Lynn then contacted me at home on the agreed day and time at which point she guided my wife and I through the many features and tools within the True Potential app.  Lynn had a friendly telephone manner and explained how to use the app in a way that was easy to understand.,True Potential
5,Nick called at a very convenient time for me which was great. He explained exactly why he was calling and asked if everything was okay and did I require help on anything. We chatted and everything was concluded to both our satisfaction. Thank you Nick.,True Potential
5,"Helpful, friendly, knowledgeable. Thank you for your guidance Dan. Very patient when helping with the technical side.",True Potential
5,Whenever I have contacted True Potential I have always been very impressed with their standard of customer service and knowledge.  I have just spoken to Owen who was very polite and informative and explained clearly what I wanted to know.  Great service again.  Thank you.,True Potential
5,Thanks to Jordan for a very concise  introduction to the website. Could not have been clearer,True Potential
5,Very helpful Oliver and Immelda over two calls helped an idiot get through the forms easily,True Potential
4,"If I were to review True Potential as a company I would give 2 stars - had trouble with them from word go. However I spoke today with Reece Gray and he was so helpful, gave clear instructions, polite and completed the tasks I set him",True Potential
5,always taking time to explain things to an old codger like me,True Potential
5,I've just come off an introductory call with Rebecca and I'm so impressed with the True Potential website / portal and Rebecca's depth of knowledge. It's so reassuring to know that my funds are being well looked after.,True Potential
5,"I am a single home owner. The cost of living crisis is hitting hard.  I thought it would be a good idea to draw a small amount of money from my pension fund. The plan is to use this money to get me through the winter as safely as possible.  However, HMRC have made this action more complicated than it needs to be.  Jemima has been incredible. Really supportive. Talking through the situation. Having someone to listen to you is really important. A human touch is still the best answer to sorting out, hopefully, minor issues.  Thank you to the staff team and Jemima at True Potential.",True Potential
5,I spoke with Harvey on Tuesday this week and he was more than happy to assist me with my query. After ending the call I could relax knowing everything was resolved and completed. Thank you,True Potential
5,My wife and I are not really good on computers but where talked through operating the app excellently by Jordan.He answered all our concerns and assured us that if we had any problems he was just a phone call away.,True Potential
5,"Excellent service from Lynn, very helpful as a new customer from Edward BOND. Showed all the parts on the drop down page, and explained what they do and what still needs to be done. Very GRATEFUL to her.",True Potential
5,"Having struggled for some time to understand how to find the information I needed I was glad that I asked for help and delighted to have a personal tutorial with Lynn. She was clear, patient, knowledgeable and helpful and I learned a lot. She was also a warm and lovely person, which helped me to relax when looking at the technical content and made it a good experience. Many thanks, Lynn, I'm very grateful for your support.",True Potential
5,Professional response supportive in handling my query answered with confidence & Clarity very reassuring.,True Potential
5,Thanks Sean for guiding me through the App for me to make withdrawals. Much Appreciated,True Potential
5,I rang this afternoon for some guidance on making a withdrawal and Reid was so friendly professional and put me at ease immediately.  He talked me through the screen and was patient with me.  It is so nice to be able to ring and be put at ease Thank you for your gelp today Reid.,True Potential
5,Olivia addressed my query professionally and provided clear answers. It was great to speak to a real person rather than a chatbot,True Potential
5,Just had my first call from True Potential.Very good experience.Nathan showed me how the app works and explained things very easily if I didn't understand anything.It was a video call which was very easily to start no issues at sll,True Potential
5,"Patient, professional and knowledge",True Potential
5,I had a call this morning from Laiqah Khaliq regarding a matter I had called True Potential about yesterday. She was very friendly and extremely helpful with the matter in question and explained more fully  further queries I had.,True Potential
5,Talked with Elizabeth about transfuring an old pension into my true potential pension Elizabeth talked me through the transfer in process and made it very simple. Happy,True Potential
5,Really happy with the assistance I received today from Shaun. I was unsure how to complete an online form and he was able to talk me through the whole process  which I successfully completed. Nice to have a friendly service like this.,True Potential
5,I had problems logging into my account and I was assisted through the logon procedure,True Potential
5,The platform is very easy to use and they are always very responsive to chat - you get a real person.,True Potential
5,"I had a query and used the secure messages on the TP app. Had a reply straight away, to say they would get back to me asap. Had a reply following day from Elizabeth, she answered my query  Sorted!",True Potential
5,"Easy to transfer into investment, excellent app to see everything you need to know. Meeting with Rebecca was useful and helpful, Rebecca was professionally and very knowledgeable.",True Potential
5,"Had a new phone and the True Potential app messed up on transfer . Spoke to Elisha Wears who answered my call in about 3 rings , stayed with me on the phone until the app was fully working again and I was all sorted . No transfer to another department etc . Well done Elisha you are a credit to your company,",True Potential
5,Very easy to communicate securely. Friendly and professional service every time I found. I communicated with Elizabeth by phone and messaging and her assistance was first class.,True Potential
5,Daniel is a professional and very helpful,True Potential
5,"Very easy to deal with, explained everything we needed to know in easy to follow instructions.",True Potential
5,"Had a call from Jada just to catch up about my pension, as its been a while since any communications. Jada was very helpful and knowledgeable. Pension and investments are not my forte - so its good to know there is always someone to talk to about such things.",True Potential
5,Helpful telephone call and guidance in completing the on-line form from Elizabeth Simpson,True Potential
5,Had welcome call today. Very professional and helpful.,True Potential
5,Thank you for your patience and good humour today. It was so supportive to have someone go through the whole transfer with me.,True Potential
5,"Chaand was very warm, friendly and professional.  She was extremely helpful and talked us through the website in detail, answering our many questions.  (Thank you Chaand)",True Potential
5,Excellent service and a friendly consultant. Misha is a star.,True Potential
5,I�m a new client but my experience of True Potential so far has been excellent. The demonstration of the customer website and app was very helpful.,True Potential
5,Jasmine was extremely helpful with my request for funds withdrawal from my drawdown pension.,True Potential
5,"Had a chat with Chaand this morning. She guided me through use of the app and its features. I�m very happy with the service provided by Chaand who was very helpful, clear and polite.",True Potential
5,Called to discuss drawing money from my pension and had the greatest of pleaseures of speaking to a very helpful and bubbly person Laiqah who was very knowledgable thanks alot its great to actually have a customer service that is customer focused.,True Potential
5,Rang this morning spoke to Sophie who was very professional & polite dealt with everything I required  a credit to true potential....,True Potential
5,"Phoned looking for advice as to how to access the True Potential Client Site, and was greeted by a friendly and helpful adviser, David, who guided me through the process in an easy to understand and affable manner.  He also suggested adding my mobile number onto the system, and completed this for me instantly. Thank You!",True Potential
5,Needed to make a withdrawal from my portfolio. A 15 minute phone call with Ethan to set it up. This was then followed by 20 minutes with David at the technical team to talk me through it. Absolutely great customer service and support,True Potential
5,"Punctual call exactly when expected. Good security checks. Excellent guidance through the App and its functionality. Well explained, clear and concise. Excellent customer service.",True Potential
5,One phone call for help and we received superb professional assistance from Chaand. We were guided through everything we need to do and know. It was a pleasure speaking with someone so helpful and understanding.,True Potential
5,Good adviser went through all the tax implacations went through how it works,True Potential
5,"Just had the opening meeting with Lynn Pegram, Client Relationship Manager And True Potential Wealth Management.  Lynn showed us round the app and was friendly, professional and made it a pleasurable experience.",True Potential
5,Very helpful giving me confidence with the new pension and True potential investment. Great for helping me navigate the web site. Really helpful thanks.,True Potential
5,"Knowledgeable, friendly, polite. Thank you!",True Potential
5,"Member of staff / call handler had the patience and time to explain how I could be set up on draw down on my account. I was offered the choice of talking to an advisor or not and having prevaricated , I opted to speak to an advisor but will need to draw down prior to this being arranged. The process was explained to me fully and I found the explantions given to me to be quick , concise and easy to understand.",True Potential
5,"I am new to the whole wealth management concept and was forwarded onto two potential from my accountant. Today I have had an introductory call with Misba Afzal. I can truly say that she was fantastic. She taught me through the app how to understand my assets how to understand and learn more about the markets and broke things down in Laymans terms, which is what I need. She placed me at ease, and made sure that every part of the app and the portfolio was fully understood and comprehended in its entirety. I�m excited about the work that True Potential have already done for me and looking forward to what else is in store. Mizbah is an absolute asset to your organisation. Thank you what a wonderful teaching and monitoring tool your app is.",True Potential
5,"Having emailed the company a short time earlier with a question, Reece quickly phoned back and managed to promptly deal with my enquiry and gave good advice also.",True Potential
5,fantastic service. no long wait on hold .Daniel Bairstow was so patient.polite and very helpful. My enquiry was dealt with professionally. thank you,True Potential
5,I needed help to reset my password & the service I received from Oliver was exceptional.  That said whilst Oliver was great I would not recommend either true potential or their access facilities via the web. WORST FINANCIAL MANAGEMENT on the market.,True Potential
5,Always good to know that TP make regular contact to review my ongoing financial investment options.,True Potential
5,"During a call with Daniel Bristow I received Clear guidance, patience and perseverance to Reset Password, amend Beneficiaries and access Tax Free funds",True Potential
5,Particularly appreciated having a telephone meeting with Rebecca to go through the main features of the site.,True Potential
5,Lyn was v helpful in guiding me through the website and answered all my queries,True Potential
5,Very pleasant and helpful,True Potential
5,"I had an introductory meeting with Tom of True Potential (TP) this morning, having recently made investments.  He was knowledgeable on the services provided by TP, and for specific matters where he did not have an immediate answer to a question, he has taken the matter away to get confirmation, rather than providing an uninformed response - this is re-assuring.",True Potential
5,"I needed help with resetting my password and passphrase and received prompt and helpful assistance from Laiqah and Harvey, which enabled me to get the problem sorted and for me to log in!  Many thanks!",True Potential
5,"The company is well honest in their advice and very helpful with the questions I asked, explaining the procedures clearly.  Jordyn was very helpful and explained the procedures to me in a clear manner and explained the steps thoroughly as well.",True Potential
5,We sent a secure message to TP regarding our investments transfer out and within a matter of minutes received a call from the lovely Rebecca�and after completing the necessary security questions she was able to then explain what was required from us in order to achieve our request.,True Potential
5,Had a long conversation with Nathen having just transferred my pension to True Potential. He could not have been more helpful and  phoned me again the following day to check all was well and confirm I was aware of all the additional benefits.,True Potential
5,The consultant I spoke to Andrew was very knowledgeable & talked me through the process regarding my query about my pension.,True Potential
5,"I sent a secure message on options to take a tax free lump sum from my investment, reply back within 1 day from Natasha with all the details and process options to follow. Fantastic service from a top company.",True Potential
5,I was pleased to have a chat with Thomas today as he helped me with my yearly review - something I had been putting off as I don�t fully understand all things financial and he was able to talk me through it .thank you Thomas,True Potential
5,"I received a call off Nick Bliss re my investments and any advice or help i may require,  He was very helpful and gave info reqd and sent by email immediately  Nick Thankyou  10 / 10",True Potential
5,"Misba was very helpful and professional in taking me through the app and making sure I was comfortable with its features,",True Potential
5,"Extremely friendly, informative and able to answer any questions I had. Lucky to have her as an employee  ??",True Potential
5,I was just having a chat with Sophie earlier today about taking a tax free lump sum from my pension. Me not having a clue about money (apart from spending it) Sophie was extremely helpful and guided me all way through the process. I can not thank them enough.,True Potential
5,"Friendly, professional and speedy service. I cannot fault anything.",True Potential
5,"Nathan ran me through all the features on the app - clear, concise and easily to follow. Many thanks",True Potential
5,Nice to know that Tom Brown and Nick Bliss take the time to contact us and ask if everything is ok. After talking to Tom we were reassured about any concerns.,True Potential
5,"Very Helpful, very knowledgeable, very patient considering our age and lack of online experience.",True Potential
5,Always such helpful staff and everything is very straight forward and understandable,True Potential
1,"Quick to take your money, slow to give it back.  It took 8 weeks for them to send me the money from a fund. It's impossible to get hold of someone to speak to - the department that deals with this never answer the phone and there's no indication how long you have to wait (what happened to those good systems that told you what position in the queue you were? Guess they were dropped as it showed up how bad their performance is). After finally getting a response by email they told me they'd received my form but had forgotten to process it - this was after 3 weeks. It still took them another 5 weeks before I got the money! I complained to their complaint department - it took them 2 weeks before they contacted me and, after offering me some compensation, a further 2 weeks before I received that.",True Potential
5,I needed some assistance with my account and Olivia helped me without any fuss... Thank you,True Potential
5,True potential very easy to use and the guidance given was very good on their web site. Far easier than many investment companies I have used.,True Potential
5,"Misba walked me through the True Potential service in a very friendly, professional, and detailed way. She gave me plenty of time to ask questions. I felt that Misba took time to understand my situation which made the experience simpler.",True Potential
5,Rebecca eas very professional and very easy to talk to put my mind at ease,True Potential
5,"Misba took her time explaining what we needed to know and not being very tech aware, was very patient with us to make sure we were confident finding our way around the home page.  I have already realised that True Potential are not your average wealth management company, and Misba is a fine ambassador of the company, professional yet approachable, and knew what she was talking about.  Thank you.",True Potential
5,"A very friendly and capable team, especially Jasmine, who has been extremely helpful, courteous and knowledgeable.",True Potential
5,"Fantastic service with great customer service  support for all my enquiries and tech support regarding the app, friendly and welcoming staff whom actually take pride in what they do which can be felt during the introduction and all throughout the whole process.   Gives me a lot of faith in the company that manages my account which is something that most companies seem to forget but not this one.  A++++ keep up the great work",True Potential
5,Thank you Abigail for your help with my general investment account this morning. I really appreciated your clear guidance and for answering all my questions.  It was good to get your secure message as a follow up confirmation of the transaction requested.,True Potential
5,Instant access. Accurate information and training to help me find it in my accounts.,True Potential
5,"Elizabeth was very patient with the dinosaur, and talked me through what i needed to do on the website. Thank you very much.",True Potential
5,Ewelina Gliniecka was polite informative and very helpful in answer to the various questions I asked Thanks,True Potential
5,Thank you James for your help completing the withdrawal form - we were struggling to understand all the questions asked and you explained them perfectly.,True Potential
5,I telephoned the helpline today and Reece Gray was extremely helpful and answered all of my questions to my satisfaction.,True Potential
5,Michael was pleasant and patient throughout very thorough and professional,True Potential
5,A 'walk around' the portal was good as it made me 'go have a look around'. I could have worked it out myself but was good to be able to ask questions and how rewards works.  The personal contact has made me connect with the portal. I am more likely to log on periodically instead of feeling like I'm just another client.,True Potential
5,The True Potential staff are always very professional and so supportive without being obtrusive. Jada Benjamin was so pleasant to speak to today. My pension investment shows decent returns considering the turbulent recent markets and I would highly recommend investing with them.,True Potential
5,Rebecca was very informative and navigated us around the website in an easy to understand sort of way Would not hesitate to contact her in the future,True Potential
5,Great service very nice to talk to,True Potential
5,Helpful. Olivia was helpful and answered my questions.,True Potential
5,Great help from Jasmine Rushworth this morning navigating my first drawdown online. Some of the questions got a bit confusing but she explained everything as we went through them. Great company to deal with.,True Potential
5,Quick response on your chat box and then a a call from a colleague which quickly dealt with my problem with an authentication code and talked me through where I'd find the P60 I was looking for,True Potential
5,Amelia rang me regarding my request and she dealt with me very efficiently. Everything went well without any problems. Many thanks,True Potential
5,Just updated my pension drawdown with the help of Elisha. She was helpful and patient and talked me through it very efficiently. Very cheerful and professional. Thanks for your help,True Potential
5,"I would just like to say how pleasant professional and helpful Jo was in talking me through the draw down process, which quite easy and stress free it was a true pleasure dealing with Jo his customer service is to be commended thanks you.  Kind regards  Trevor",True Potential
5,"Harvey was very helpful, patient and guided me through the paperwork.",True Potential
4,"James followed up on an issue I'd reported through secure messaging. He rang me to discuss the issue, then followed up on his promise to resolve the problem. Friendly and knowledgeable throughout the process.",True Potential
1,"Sadly we had a bad experience with true potential. We started our remortgaging process 5 months in advance so we were ready, we still ended up paying our variable rate on our mortgage and it was more stressful than getting the mortgage 2 years prior! When we did finally get our mortgage paperwork the interest rate was wrong and we waited 3 weeks for the new one!! Whilst that isn�t their fault there was no communication during this time. The people we dealt with were dismissive and did not care in the slightest in the end. I had high hopes as both were polite, friendly and seemed helpful�. Sadly it was an awful experience and I wouldn�t recommend true potential.",True Potential
5,Would like to thank Olivia for helping us both on the phone today and pointing us in the right direction.... Your experience in your job came across to us both and glad you helped us making the right choices in what we had today..... You were very understanding and polite to us both.... Thank you so much for your help today xmx,True Potential
5,"Used Live chat, to contact TP today, Elisha was extremely helpful, and answered all my questions simply, and made the service very easy to use.",True Potential
5,"Jordon Beattie took time to take me through my pension investment with True Potential. He was extremely patient and didn't mind that some of my questions were simple or had obvious answers. I liked his friendly, open, 'can do' approach and attitude. He was very helpful and demystified a lot of investment issues for me.",True Potential
5,"My enquiry was responded to in a very short period, and I was able to speak with a client relationship manager straightaway. Andrew dealt with my enquiry efficiently, courteously and immediately. The transaction was simple to do thanks to the efficient way it was handled.",True Potential
5,..............,True Potential
5,"Misba called at the prearranged time and led me through the whole setup and configuration of my account. The whole experience was professional and friendly. Misba recognised there was a problem with a transfer and after an investigated phoned me straight back.  Many thanks to the Misba, Dan and Joe on putting me at ease and explaining, in easy to understand terminology the process that was need to correct the issue.",True Potential
5,"Today had my ""Welcome"" call from Bruno. It was a pleasure to talk to him. He informed but unlike so many other company's representatives he also listened, such a welcome change. Well done to Bruno and all at True Potential. Steven Walmsley",True Potential
5,Very important advice given by skillfull Lynn And guided step by step with great skills,True Potential
5,"Well quite simply, the patience and understanding not forgetting the true expertise that Miss Elizabeth Simpson showed to myself this morning.  I was so grateful to Elizabeth for �getting me off the ground� so to speak leading to a successful log on and completing my new Pension Fund Drawdown. Again, many thanks Elizabeth we won in the end!  Juliet E Tasker",True Potential
5,Very pleased with the service from TP,True Potential
5,"Jasmine was polite, patient and dealt with my query well.",True Potential
5,"I had a video appointment with Nathan Locket earlier today to explain about the website for True Potential,  how to use it, any questions I had etc. Nathan made the experience pain free, and was very easy to chat to. He answered all my questions and explained clearly the extra things about my pension policy with True Potential which I was unaware of. The website is very user friendly, no problems at all (especially as I am someone that does not use a computer for work). Time well spent with a very friendly and informative Client Relationship Manager. Many thanks",True Potential
5,"The person I spoke to was patient , knowledgeable , friendly and clearly demonstrated a very good product knowledge",True Potential
5,"I felt the introduction to the website was very impressive. TBH I was a bit reticent about having a call about it, but it was informative, very useful and definitely worth my time and effort.  It has definitely made me feel more confident that True Potential can/are going to look after my interests as an investor.  The introduction was short and very informative and much better than having to watch a video or read lots of paperwork.  Well done.",True Potential
5,Spoke with two account assistants today to sort out an account validation.  While we came across a few technical issues.  I was professionally delt with and had success in the end. Thank you Millie and (hope I've spelt it correctly) Shahana.  Thank you.,True Potential
5,"Misba was fantastic on the call, very thorough and explained everything to me.",True Potential
5,"Emily was fantastic, answered and dealt with my request in minutes, fantastic service.",True Potential
5,I spoke to Joe Snowdon today at True Potential. Really helpful and informed. I could not fault him or the excellent experience this Company provides. I wish them well Kind regards Neil Cooper m 07715031757,True Potential
5,"I spoke with Reid today who was extremely helpful, polite and patient whilst we went through resetting the account access as well as a direct debit.",True Potential
1,"Having placed my pension with True Potential many years ago I had always been happy with their services. However, now I've had to deal with my mothers investments, and following her death, her estate, it is a very different experience.  They had invested funds in what appear to be high risk investments, when they were specifically instructed that she was a low risk investor, as the funds were required to provide monies to cover her care home and ancillary costs and the monies have lost value.   And following her death, they have asked for her death certificate and Grant of Probate documents twice, as the first set I sent to the Bereavement department I was dealing with wasn't the Bereavement department dealing with her investments.  Then I am having to provide copies of ID documents for a third time, as apparently their procedures require the certification be only 3 months old, when they already hold two sets of ID, one when I registered LPA's with them for my mother. These documents have to be certified at a cost of �60 from my local solicitor. Yet GDPR only require ID documents to be renewed every seven years.   They have also asked for a letter of instruction signed by all executors.  They are the only financial institution to require these tasks, as the banks, NS&I and stock brokers dealing with her other holdings have not needed these documents.  It seems they are doing all they can to make the withdrawal of funds as difficult and stressful as possible, when I am already grieving following my mother's death.  I recommend you do not invest any monies with True Potential if you are doing so for an elderly relative.",True Potential
5,Callum was very professional knowledgeable and helpful. He answered all of my questions and was also on time with his call. Thank you.,True Potential
5,I was pleased to receive a phone call from Josh last week as he helped me with my yearly review - something I had been putting off as I don�t fully understand all things financial and he was able to talk me through it . He was patient and friendly whilst maintaining professionalism throughout.,True Potential
5,"I was contacted by Jada Benjamin to ask if I was happy to continue with my current investment. The call was friendly, professional and informative. I regularly use the app to keep myself up to date. It works well and provides all the info I need day to day",True Potential
5,"Extremely helpful, efficient and friendly service.  Every question was answered fully. Care was taken that I had understood the replies and extra help was offered if I required it.  The whole experience requesting help and speaking with advisers was seamless and very pleasant.",True Potential
5,"Received a courtesy call from the Client Relationship Manager, Josh.  He was helpful and answered my questions. I appreciated the call.",True Potential
5,"An unexpected but appreciated phone call from Nick. 1st I've had since my investment transferred to True Potential, and something they should do more often in my opinion, especially since the start of Covid 19, since which the markets have been so worryingly down at times. However, it was a very much appreciated call and conversation",True Potential
5,Very professional,True Potential
5,"I spoke to Reid about my policy. He was very helpful and explained a number of things. He made the experience far easier than I expected , I was dreading the call.",True Potential
5,"Dealing with drawdowns, crystallised and uncrystallised funds is a financial maze to me. In steps Jasmine Rushworth to lead me through it all with such professionalism and patience; thankyou.",True Potential
5,Had a telephone call from Lisa Squires  to make sure my wife and I were happy with the performance of our current investments. She has now arranged an online appointment with one of the company  financial advisors and her polite professional telephone manner was exemplary and a credit to the company.,True Potential
5,"Oliver responded very quickly to my review and was polite and professional in his comments and knowledge, and following our conversation arranged for a follow up with a senior advisor in a couple of days time, allowing me to discuss my concerns regarding my account.",True Potential
5,"I had a call booked with Jasmine to talk me through setting up my monthly drawdown. She called at exactly the time we�d arranged and was so friendly that she immediately put me at ease. I�m not technically minded so it took me some time to log into my account on a laptop, but Jasmine was extremely patient. She went through it with me step by step and gave me time to read and digest the information before moving on. She explained the things I didn�t quite understand and I felt completely at ease throughout the process. I�d say that Jasmine is a real asset to True Potential!",True Potential
5,Excellent service and customer care from Amelia Dunkley. Thank you,True Potential
5,Excellent guidance to help me carry out a with draw.,True Potential
5,"I feel compelled to leave this glowing review for Jasmine Rushworth, who was simply delightful.  Very friendly & engaging, whilst providing first class support.  Thank you  ?????????? 5 stars from me x",True Potential
5,"Very clear, thorough guide and explanation of the TP app.",True Potential
5,Jemima helped me work through the TP website to confirm pension figures. Just what you need.,True Potential
5,"Extremely helpful and prompt. Always call when they say that will, and the team genuinely feel like they are there for you. Fantastic app, which is made even easier by the in-depth run through given by Lynn",True Potential
5,very helpful and patient helped me through the process of drawdown wich was very helpful to me,True Potential
5,Shaun Brown took me through the process today with great patience. He explained everything very clearly and was an absolute pleasure to work with. This is customer service of the highest standard. An excellent job. Thank you Shaun.,True Potential
5,Was called to day on time specified app was down so was told they would phone back at 12 which they did explained everything to me step by step was easy to understand very polite and professional and friendly my assistant was chaand,True Potential
5,Nathan called me on time and lead me through the whole process and was very helpful and informative. Although only moderately okay with computers he talked me through and explained everything in laymens terms. Overall happy to have put my pension pot in True Potentials hands,True Potential
5,"The relationship manager I was dealing with, Jemima Kahugu, called me back as discussed when I phoned earlier in the morning. The True Potential systems were down but still managed to dealt with my query very efficiently.",True Potential
5,"Good experience with Mishba, very clear explanation of the site with no pressure to do anything that wasn�t of interest to me,",True Potential
5,Spoke to Jemima and was very helpful answered everything she could,True Potential
5,"Really helpful, professional and caring advisor Tom has been excellent. Lots of advice, help and support my son is disabled so it's sometimes hard for me to take calls Tom was wonderfully understanding and advised me on all my options to contact them and to navigate the app, so caring and helpful which means so much, can highly recommend.",True Potential
5,"Harvey was very attentive , he was knowledgeable and took the time to explain the answers to all my questions .  A credit to you company",True Potential
5,Received a courtesy call this morning from Jada to see if I was happy with the service being provided by True Potential. She was very polite and I told her I didn�t have any issues and thanked her for the call. Jada advised me to contact the team if I needed any assistance in the future.,True Potential
5,"A great experience today with a True Potential client relationship manager, who demonstrated how to use the TP portal, to get the most from the services provided.",True Potential
5,"It was a bit daunting going onto the site but after being guided through, I feel a lot more comfortable. Thank you",True Potential
5,"Helpful, friendly, clear as to what she could and could not do re: action and advice. Answered all queries readily and clearly. shared a laugh.",True Potential
5,"The client relationship manager scheduled a convenient call time to check in, to discuss recent activities within the stocks and shares world.   Making sure I was happy with my investments with them, advising that they are there to help with any advice, issues or queries at anytime. The lady had an extremely knowledgeable, professional and friendly manner and was very easy to talk to regarding my investments.",True Potential
5,Reece is so helpful and knowledgeable.  Excellent service. Thank you.,True Potential
5,"Friendly phone service and comprehensive App. So far i've been very happy with True Potential, their secure messaging makes things quick, and everything you need is there.",True Potential
5,Great service. Jasmine called me back after receiving my secure message and talked me through my options and confirmed my requests.,True Potential
5,"Spoke to Dylan, very helpful and lovely telephone manner.  Highly recommend him",True Potential
5,"Jada phoned me at exactly the time we had arranged this morning and explained that she was checking in to see if I needed any help completing the review of my account.  She was friendly and professional, and offered me an appointment with an advisor if required, but no pressure was put on me to make any decisions during the call.  She put me totally at ease, answered all my questions succinctly, and was reassuring.  Thank you Jada.",True Potential
5,Spoke to Julia about filling out a pension drawdown application. Couldn't have been more helpful.,True Potential
5,Julia was very efficient and friendly � a good phone call to make!,True Potential
5,Was contacted by Lisa Squires who suggested a review of my investments was due. Lisa was pleasant and polite and within a short time had arranged an appointment with one of TP's advisors. Very efficient.,True Potential
